year,month,state,gender,value,unit,note
2035,March,Daman and Diu,Total,1802,value in Thousands,
2035,March,Daman and Diu,Male,1518,value in Thousands,
2035,March,Daman and Diu,Female,284,value in Thousands,
2035,March,Dadra and Nagar Haveli,Total,1598,value in Thousands,
2035,March,Dadra and Nagar Haveli,Male,1053,value in Thousands,
2035,March,Dadra and Nagar Haveli,Female,544,value in Thousands,
2035,March,Chhattisgarh,Total,33809,value in Thousands,
2035,March,Chhattisgarh,Male,16941,value in Thousands,
2035,March,Chhattisgarh,Female,16867,value in Thousands,
2035,March,Chandigarh,Total,1351,value in Thousands,
2035,March,Chandigarh,Male,718,value in Thousands,
2035,March,Chandigarh,Female,633,value in Thousands,
2035,March,Bihar,Total,147069,value in Thousands,
2035,March,Bihar,Male,76046,value in Thousands,
2035,March,Bihar,Female,71022,value in Thousands,
2035,March,Assam,Total,39158,value in Thousands,
2035,March,Assam,Male,19823,value in Thousands,
2035,March,Assam,Female,19336,value in Thousands,
2035,March,Arunachal Pradesh,Total,1709,value in Thousands,
2035,March,Arunachal Pradesh,Male,874,value in Thousands,
2035,March,Arunachal Pradesh,Female,835,value in Thousands,
2035,March,Andhra Pradesh,Total,54236,value in Thousands,
2035,March,Andhra Pradesh,Male,27030,value in Thousands,
2035,March,Andhra Pradesh,Female,27206,value in Thousands,
2035,March,Andaman and Nicobar Islands,Total,413,value in Thousands,
2035,March,Andaman and Nicobar Islands,Male,216,value in Thousands,
2035,March,Andaman and Nicobar Islands,Female,196,value in Thousands,
2035,March,All India,Total,1513578,value in Thousands,
2035,March,All India,Male,775387,value in Thousands,
2035,March,All India,Female,738191,value in Thousands,
2035,July,West Bengal,Total,102829,value in Thousands,
2035,July,West Bengal,Male,52051,value in Thousands,
2035,July,West Bengal,Female,50779,value in Thousands,
2035,July,Uttarakhand,Total,12914,value in Thousands,
2035,July,Uttarakhand,Male,6634,value in Thousands,
2035,July,Uttarakhand,Female,6281,value in Thousands,
2035,July,Uttar Pradesh,Total,258053,value in Thousands,
2035,July,Uttar Pradesh,Male,133668,value in Thousands,
2035,July,Uttar Pradesh,Female,124385,value in Thousands,
2035,July,Tripura,Total,4544,value in Thousands,
2035,July,Tripura,Male,2297,value in Thousands,
2035,July,Tripura,Female,2248,value in Thousands,
2035,July,Telangana,Total,39428,value in Thousands,
2035,July,Telangana,Male,19757,value in Thousands,
2035,July,Telangana,Female,19671,value in Thousands,
2035,July,Tamil Nadu,Total,78069,value in Thousands,
2035,July,Tamil Nadu,Male,38751,value in Thousands,
2035,July,Tamil Nadu,Female,39318,value in Thousands,
2035,July,Sikkim,Total,755,value in Thousands,
2035,July,Sikkim,Male,396,value in Thousands,
2035,July,Sikkim,Female,359,value in Thousands,
2035,July,Rajasthan,Total,90114,value in Thousands,
2035,July,Rajasthan,Male,45824,value in Thousands,
2035,July,Rajasthan,Female,44290,value in Thousands,
2035,July,Punjab,Total,32582,value in Thousands,
2035,July,Punjab,Male,17020,value in Thousands,
2035,July,Punjab,Female,15562,value in Thousands,
2035,July,Puducherry,Total,2154,value in Thousands,
2035,July,Puducherry,Male,984,value in Thousands,
2035,July,Puducherry,Female,1170,value in Thousands,
2035,July,Odisha,Total,48923,value in Thousands,
2035,July,Odisha,Male,24497,value in Thousands,
2035,July,Odisha,Female,24426,value in Thousands,
2035,July,Nagaland,Total,2447,value in Thousands,
2035,July,Nagaland,Male,1256,value in Thousands,
2035,July,Nagaland,Female,1191,value in Thousands,
2035,July,Mizoram,Total,1357,value in Thousands,
2035,July,Mizoram,Male,681,value in Thousands,
2035,July,Mizoram,Female,677,value in Thousands,
2035,July,Meghalaya,Total,3670,value in Thousands,
2035,July,Meghalaya,Male,1828,value in Thousands,
2035,July,Meghalaya,Female,1842,value in Thousands,
2035,July,Manipur,Total,3532,value in Thousands,
2035,July,Manipur,Male,1763,value in Thousands,
2035,July,Manipur,Female,1770,value in Thousands,
2035,July,Maharashtra,Total,136322,value in Thousands,
2035,July,Maharashtra,Male,70978,value in Thousands,
2035,July,Maharashtra,Female,65344,value in Thousands,
2035,July,Madhya Pradesh,Total,97305,value in Thousands,
2035,July,Madhya Pradesh,Male,49835,value in Thousands,
2035,July,Madhya Pradesh,Female,47470,value in Thousands,
2035,July,Lakshadweep,Total,71,value in Thousands,
2035,July,Lakshadweep,Male,37,value in Thousands,
2035,July,Lakshadweep,Female,35,value in Thousands,
2035,July,Ladakh,Total,315,value in Thousands,
2035,July,Ladakh,Male,173,value in Thousands,
2035,July,Ladakh,Female,142,value in Thousands,
2035,July,Kerala,Total,36915,value in Thousands,
2035,July,Kerala,Male,17756,value in Thousands,
2035,July,Kerala,Female,19158,value in Thousands,
2035,July,Karnataka,Total,71775,value in Thousands,
2035,July,Karnataka,Male,36397,value in Thousands,
2035,July,Karnataka,Female,35378,value in Thousands,
2035,July,Jharkhand,Total,44895,value in Thousands,
2035,July,Jharkhand,Male,22837,value in Thousands,
2035,July,Jharkhand,Female,22058,value in Thousands,
2035,July,Jammu and Kashmir,Total,14696,value in Thousands,
2035,July,Jammu and Kashmir,Male,7612,value in Thousands,
2035,July,Jammu and Kashmir,Female,7083,value in Thousands,
2035,July,Himachal Pradesh,Total,7775,value in Thousands,
2035,July,Himachal Pradesh,Male,3941,value in Thousands,
2035,July,Himachal Pradesh,Female,3835,value in Thousands,
2035,July,Haryana,Total,34266,value in Thousands,
2035,July,Haryana,Male,17964,value in Thousands,
2035,July,Haryana,Female,16302,value in Thousands,
2035,July,Gujarat,Total,80865,value in Thousands,
2035,July,Gujarat,Male,42558,value in Thousands,
2035,July,Gujarat,Female,38307,value in Thousands,
2035,July,Goa,Total,1659,value in Thousands,
2035,July,Goa,Male,831,value in Thousands,
2035,July,Goa,Female,828,value in Thousands,
2035,July,Delhi,Total,26319,value in Thousands,
2035,July,Delhi,Male,13866,value in Thousands,
2035,July,Delhi,Female,12453,value in Thousands,
2035,July,Daman and Diu,Total,1858,value in Thousands,
2035,July,Daman and Diu,Male,1569,value in Thousands,
2035,July,Daman and Diu,Female,289,value in Thousands,
2035,July,Dadra and Nagar Haveli,Total,1633,value in Thousands,
2035,July,Dadra and Nagar Haveli,Male,1078,value in Thousands,
2035,July,Dadra and Nagar Haveli,Female,554,value in Thousands,
2035,July,Chhattisgarh,Total,33899,value in Thousands,
2035,July,Chhattisgarh,Male,16986,value in Thousands,
2035,July,Chhattisgarh,Female,16913,value in Thousands,
2035,July,Chandigarh,Total,1354,value in Thousands,
2035,July,Chandigarh,Male,719,value in Thousands,
2035,July,Chandigarh,Female,635,value in Thousands,
2035,July,Bihar,Total,147571,value in Thousands,
2035,July,Bihar,Male,76296,value in Thousands,
2035,July,Bihar,Female,71275,value in Thousands,
2035,July,Assam,Total,39239,value in Thousands,
2035,July,Assam,Male,19860,value in Thousands,
2035,July,Assam,Female,19378,value in Thousands,
2035,July,Arunachal Pradesh,Total,1712,value in Thousands,
2035,July,Arunachal Pradesh,Male,875,value in Thousands,
2035,July,Arunachal Pradesh,Female,837,value in Thousands,
2035,July,Andhra Pradesh,Total,54242,value in Thousands,
2035,July,Andhra Pradesh,Male,27030,value in Thousands,
2035,July,Andhra Pradesh,Female,27212,value in Thousands,
2035,July,Andaman and Nicobar Islands,Total,413,value in Thousands,
2035,July,Andaman and Nicobar Islands,Male,216,value in Thousands,
2035,July,Andaman and Nicobar Islands,Female,196,value in Thousands,
2035,July,All India,Total,1516472,value in Thousands,
2035,July,All India,Male,776821,value in Thousands,
2035,July,All India,Female,739651,value in Thousands,
2034,October,West Bengal,Total,102715,value in Thousands,
2034,October,West Bengal,Male,52017,value in Thousands,
2034,October,West Bengal,Female,50697,value in Thousands,
2034,October,Uttarakhand,Total,12847,value in Thousands,
2034,October,Uttarakhand,Male,6598,value in Thousands,
2034,October,Uttarakhand,Female,6249,value in Thousands,
2034,October,Uttar Pradesh,Total,256999,value in Thousands,
2034,October,Uttar Pradesh,Male,133167,value in Thousands,
2034,October,Uttar Pradesh,Female,123832,value in Thousands,
2034,October,Tripura,Total,4524,value in Thousands,
2034,October,Tripura,Male,2288,value in Thousands,
2034,October,Tripura,Female,2237,value in Thousands,
2034,October,Telangana,Total,39389,value in Thousands,
2034,October,Telangana,Male,19743,value in Thousands,
2034,October,Telangana,Female,19646,value in Thousands,
2034,October,Tamil Nadu,Total,78071,value in Thousands,
2034,October,Tamil Nadu,Male,38765,value in Thousands,
2034,October,Tamil Nadu,Female,39306,value in Thousands,
2034,October,Sikkim,Total,752,value in Thousands,
2034,October,Sikkim,Male,394,value in Thousands,
2034,October,Sikkim,Female,357,value in Thousands,
2034,October,Rajasthan,Total,89609,value in Thousands,
2034,October,Rajasthan,Male,45572,value in Thousands,
2034,October,Rajasthan,Female,44037,value in Thousands,
2034,October,Punjab,Total,32496,value in Thousands,
2034,October,Punjab,Male,16981,value in Thousands,
2034,October,Punjab,Female,15516,value in Thousands,
2034,October,Puducherry,Total,2120,value in Thousands,
2034,October,Puducherry,Male,971,value in Thousands,
2034,October,Puducherry,Female,1150,value in Thousands,
2034,October,Odisha,Total,48808,value in Thousands,
2034,October,Odisha,Male,24446,value in Thousands,
2034,October,Odisha,Female,24362,value in Thousands,
2034,October,Nagaland,Total,2436,value in Thousands,
2034,October,Nagaland,Male,1251,value in Thousands,
2034,October,Nagaland,Female,1186,value in Thousands,
2034,October,Mizoram,Total,1351,value in Thousands,
2034,October,Mizoram,Male,678,value in Thousands,
2034,October,Mizoram,Female,673,value in Thousands,
2034,October,Meghalaya,Total,3654,value in Thousands,
2034,October,Meghalaya,Male,1821,value in Thousands,
2034,October,Meghalaya,Female,1833,value in Thousands,
2034,October,Manipur,Total,3517,value in Thousands,
2034,October,Manipur,Male,1756,value in Thousands,
2034,October,Manipur,Female,1761,value in Thousands,
2034,October,Maharashtra,Total,135825,value in Thousands,
2034,October,Maharashtra,Male,70719,value in Thousands,
2034,October,Maharashtra,Female,65106,value in Thousands,
2034,October,Madhya Pradesh,Total,96743,value in Thousands,
2034,October,Madhya Pradesh,Male,49567,value in Thousands,
2034,October,Madhya Pradesh,Female,47175,value in Thousands,
2034,October,Lakshadweep,Total,71,value in Thousands,
2034,October,Lakshadweep,Male,37,value in Thousands,
2034,October,Lakshadweep,Female,35,value in Thousands,
2034,October,Ladakh,Total,315,value in Thousands,
2034,October,Ladakh,Male,173,value in Thousands,
2034,October,Ladakh,Female,141,value in Thousands,
2034,October,Kerala,Total,36877,value in Thousands,
2034,October,Kerala,Male,17736,value in Thousands,
2034,October,Kerala,Female,19141,value in Thousands,
2034,October,Karnataka,Total,71581,value in Thousands,
2034,October,Karnataka,Male,36300,value in Thousands,
2034,October,Karnataka,Female,35280,value in Thousands,
2034,October,Jharkhand,Total,44604,value in Thousands,
2034,October,Jharkhand,Male,22697,value in Thousands,
2034,October,Jharkhand,Female,21906,value in Thousands,
2034,October,Jammu and Kashmir,Total,14638,value in Thousands,
2034,October,Jammu and Kashmir,Male,7587,value in Thousands,
2034,October,Jammu and Kashmir,Female,7051,value in Thousands,
2034,October,Himachal Pradesh,Total,7764,value in Thousands,
2034,October,Himachal Pradesh,Male,3935,value in Thousands,
2034,October,Himachal Pradesh,Female,3829,value in Thousands,
2034,October,Haryana,Total,34037,value in Thousands,
2034,October,Haryana,Male,17854,value in Thousands,
2034,October,Haryana,Female,16183,value in Thousands,
2034,October,Gujarat,Total,80357,value in Thousands,
2034,October,Gujarat,Male,42286,value in Thousands,
2034,October,Gujarat,Female,38071,value in Thousands,
2034,October,Goa,Total,1654,value in Thousands,
2034,October,Goa,Male,829,value in Thousands,
2034,October,Goa,Female,825,value in Thousands,
2034,October,Delhi,Total,26013,value in Thousands,
2034,October,Delhi,Male,13713,value in Thousands,
2034,October,Delhi,Female,12300,value in Thousands,
2034,October,Daman and Diu,Total,1733,value in Thousands,
2034,October,Daman and Diu,Male,1455,value in Thousands,
2034,October,Daman and Diu,Female,278,value in Thousands,
2034,October,Dadra and Nagar Haveli,Total,1554,value in Thousands,
2034,October,Dadra and Nagar Haveli,Male,1022,value in Thousands,
2034,October,Dadra and Nagar Haveli,Female,532,value in Thousands,
2034,October,Chhattisgarh,Total,33695,value in Thousands,
2034,October,Chhattisgarh,Male,16885,value in Thousands,
2034,October,Chhattisgarh,Female,16810,value in Thousands,
2034,October,Chandigarh,Total,1348,value in Thousands,
2034,October,Chandigarh,Male,717,value in Thousands,
2034,October,Chandigarh,Female,631,value in Thousands,
2034,October,Bihar,Total,146441,value in Thousands,
2034,October,Bihar,Male,75734,value in Thousands,
2034,October,Bihar,Female,70707,value in Thousands,
2034,October,Assam,Total,39058,value in Thousands,
2034,October,Assam,Male,19776,value in Thousands,
2034,October,Assam,Female,19282,value in Thousands,
2034,October,Arunachal Pradesh,Total,1704,value in Thousands,
2034,October,Arunachal Pradesh,Male,871,value in Thousands,
2034,October,Arunachal Pradesh,Female,833,value in Thousands,
2034,October,Andhra Pradesh,Total,54230,value in Thousands,
2034,October,Andhra Pradesh,Male,27030,value in Thousands,
2034,October,Andhra Pradesh,Female,27200,value in Thousands,
2034,October,Andaman and Nicobar Islands,Total,412,value in Thousands,
2034,October,Andaman and Nicobar Islands,Male,216,value in Thousands,
2034,October,Andaman and Nicobar Islands,Female,196,value in Thousands,
2034,October,All India,Total,1509941,value in Thousands,
2034,October,All India,Male,773587,value in Thousands,
2034,October,All India,Female,736354,value in Thousands,
2034,March,West Bengal,Total,102625,value in Thousands,
2034,March,West Bengal,Male,51991,value in Thousands,
2034,March,West Bengal,Female,50634,value in Thousands,
2034,March,Uttarakhand,Total,12794,value in Thousands,
2034,March,Uttarakhand,Male,6571,value in Thousands,
2034,March,Uttarakhand,Female,6224,value in Thousands,
2034,March,Uttar Pradesh,Total,256179,value in Thousands,
2034,March,Uttar Pradesh,Male,132777,value in Thousands,
2034,March,Uttar Pradesh,Female,123402,value in Thousands,
2034,March,Tripura,Total,4511,value in Thousands,
2034,March,Tripura,Male,2281,value in Thousands,
2034,March,Tripura,Female,2229,value in Thousands,
2034,March,Telangana,Total,39363,value in Thousands,
2034,March,Telangana,Male,19733,value in Thousands,
2034,March,Telangana,Female,19630,value in Thousands,
2034,March,Tamil Nadu,Total,78073,value in Thousands,
2034,March,Tamil Nadu,Male,38775,value in Thousands,
2034,March,Tamil Nadu,Female,39297,value in Thousands,
2034,March,Sikkim,Total,750,value in Thousands,
2034,March,Sikkim,Male,393,value in Thousands,
2034,March,Sikkim,Female,356,value in Thousands,
2034,March,Rajasthan,Total,89217,value in Thousands,
2034,March,Rajasthan,Male,45376,value in Thousands,
2034,March,Rajasthan,Female,43840,value in Thousands,
2034,March,Punjab,Total,32430,value in Thousands,
2034,March,Punjab,Male,16950,value in Thousands,
2034,March,Punjab,Female,15480,value in Thousands,
2034,March,Puducherry,Total,2094,value in Thousands,
2034,March,Puducherry,Male,961,value in Thousands,
2034,March,Puducherry,Female,1133,value in Thousands,
2034,March,Odisha,Total,48719,value in Thousands,
2034,March,Odisha,Male,24407,value in Thousands,
2034,March,Odisha,Female,24312,value in Thousands,
2034,March,Nagaland,Total,2429,value in Thousands,
2034,March,Nagaland,Male,1247,value in Thousands,
